개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
생활,10_42_01_P,제이앤웰니스(주) 휘트니스,163894.101750128,316526.030715319,헬스장,헬스장
생활,10_42_01_P,포시즌사우나스포츠센타,164716.60567154,316296.307226784,헬스장,헬스장
생활,10_42_01_P,W 짐,163134.215807437,315944.443689958,헬스장,헬스장
생활,10_42_01_P,헬스아카데미,213037.555548737,366657.030473836,헬스장,헬스장
생활,10_42_01_P,점핑하이,212159.74629128,369546.232470668,헬스장,헬스장
생활,10_42_01_P,멋GYM 성환점,211349.055980785,378851.921420554,헬스장,헬스장
생활,10_42_01_P,크로스핏 샤우트,210817.214898351,366253.838337128,헬스장,헬스장
생활,10_42_01_P,탄 이 짐(TAN-E GYM),211329.933848707,370258.436228168,헬스장,헬스장
생활,10_42_01_P,디엠PT,209504.01703303,367714.805795508,헬스장,헬스장
생활,10_42_01_P,제이티 휘트니스,211577.993561005,369539.827813373,헬스장,헬스장
생활,10_42_01_P,피트니스 포유,213796.796790908,365389.261666592,헬스장,헬스장
생활,10_42_01_P,비벨르,209531.911805612,368048.325453618,헬스장,헬스장
생활,10_42_01_P,바디 디자이너,209696.174274618,367676.677733299,헬스장,헬스장
생활,10_42_01_P,람보짐,210709.322895035,369970.780156274,헬스장,헬스장
생활,10_42_01_P,47컴퍼니씨에이,212295.477506916,369510.1050298,헬스장,헬스장
생활,10_42_01_P,최민종헬스클럽,211394.102828474,379290.187603358,헬스장,헬스장
생활,10_42_01_P,파워스포츠센터,211131.216072915,365377.386404533,헬스장,헬스장
생활,10_42_01_P,(주)하이렉스파 스포츠웰빙타운,211038.777934626,366472.77399202,헬스장,헬스장
생활,10_42_01_P,W 휘트니스,214303.437101136,368768.939060619,헬스장,헬스장
생활,10_42_01_P,에이짐휘트니스,212078.147978489,370500.891559576,헬스장,헬스장
생활,10_42_01_P,꾸쌤 바디체인지업,211317.444160488,370217.264687934,헬스장,헬스장
생활,10_42_01_P,오바디짐,212292.133729527,369907.929003971,헬스장,헬스장
생활,10_42_01_P,에스핏 휘트니스 직산점,214317.476808871,375244.154666648,헬스장,헬스장
생활,10_42_01_P,라이브헬스,212602.46778921,370319.309331588,헬스장,헬스장
생활,10_42_01_P,제이디 짐,210552.400322664,366751.923295636,헬스장,헬스장
생활,10_42_01_P,더블.B 트레이닝센터,213551.657850013,364739.458828809,헬스장,헬스장
생활,10_42_01_P,깨끗한마을 휘트니스,214071.934828117,365993.557584053,헬스장,헬스장
생활,10_42_01_P,파워스포츠,170040.817735491,343393.049099626,헬스장,헬스장
생활,10_42_01_P,리복 크로스핏 홍성,168435.791054464,344908.733623668,헬스장,헬스장
생활,10_42_01_P,임채홍PT전문센터,168844.692941746,344501.077918775,헬스장,헬스장
생활,10_42_01_P,안기범 스포짐,168777.342017891,344446.246830401,헬스장,헬스장
생활,10_42_01_P,W.O.D GYM(와드짐),168822.339056722,344363.484057815,헬스장,헬스장
생활,10_42_01_P,홍성군장애인스포츠센터,168283.05560168,345028.749445332,헬스장,헬스장
생활,10_42_01_P,폴라짐 천안 쌍용동 PT 헬스장,211596.686597089,366776.048056462,헬스장,헬스장
생활,10_42_01_P,라이언스짐,210501.548579556,366381.491786751,헬스장,헬스장
생활,10_42_01_P,헬스킹,169858.489393776,344961.54048888,헬스장,헬스장
생활,10_42_01_P,바디스타 짐,169798.692212466,344164.217751338,헬스장,헬스장
생활,10_42_01_P,우성헬스,211265.609342902,374262.516561785,헬스장,헬스장
생활,10_42_01_P,웰컴짐,209203.101206083,371068.815937352,헬스장,헬스장
생활,10_42_01_P,천안시시설관리공단 한들문화센터 체력단련장,209293.711079341,369696.215260685,헬스장,헬스장
생활,10_42_01_P,더블엑스 짐,211482.757899878,365662.57794217,헬스장,헬스장
생활,10_42_01_P,라온짐,212961.442832737,364841.812901553,헬스장,헬스장
생활,10_42_01_P,힙메이커짐,212719.370437921,370202.501552257,헬스장,헬스장
생활,10_42_01_P,수퍼바디 짐,210536.795965313,369135.568951334,헬스장,헬스장
생활,10_42_01_P,엘디W센타,211176.007315788,368959.905972015,헬스장,헬스장
생활,10_42_01_P,태조헬스클럽,213489.502036418,368926.081126909,헬스장,헬스장
생활,10_42_01_P,파워 짐,210985.588479764,369936.013786761,헬스장,헬스장
생활,10_42_01_P,타이거 짐,211862.161423966,370069.32763102,헬스장,헬스장
생활,10_42_01_P,커브스 청수클럽,213767.407840105,365324.222483806,헬스장,헬스장
생활,10_42_01_P,와이짐,212212.619220991,370222.64694139,헬스장,헬스장
생활,10_42_01_P,바디 PT,213551.657850013,364739.458828809,헬스장,헬스장
생활,10_42_01_P,바디디자이너,211407.8281927,365753.469687064,헬스장,헬스장
생활,10_42_01_P,다이어트 컨테이너,211971.822477485,368141.912496964,헬스장,헬스장
생활,10_42_01_P,헬스닷컴,213935.157043648,368563.39479136,헬스장,헬스장
생활,10_42_01_P,동천안헬스크럽,217375.074656791,363250.088067567,헬스장,헬스장
생활,10_42_01_P,홍익 휘트니스,214666.407774031,368626.391621504,헬스장,헬스장
생활,10_42_01_P,그린헬스타운,212152.765341464,368073.565597367,헬스장,헬스장
생활,10_42_01_P,월드짐,211483.1812636,365777.010782036,헬스장,헬스장
생활,10_42_01_P,남도헬스타운,213966.316504218,368562.865564298,헬스장,헬스장
생활,10_42_01_P,청수휘트니스,213877.315963344,365668.017635786,헬스장,헬스장
생활,10_42_01_P,성거헬스에어로빅,217953.09609389,374774.589531827,헬스장,헬스장
생활,10_42_01_P,스포데이,211002.156264211,369210.427236689,헬스장,헬스장
생활,10_42_01_P,코리아 스포츠센터,211203.561276534,365130.550674912,헬스장,헬스장
생활,10_42_01_P,영헬스클럽,211622.253766944,366676.801577456,헬스장,헬스장
생활,10_42_01_P,세계로헬스,214135.15980467,366905.430245696,헬스장,헬스장
생활,10_42_01_P,다짐,214316.627936058,365782.821130573,헬스장,헬스장
생활,10_42_01_P,동우헬스클럽,217238.128327968,363423.789607699,헬스장,헬스장
생활,10_42_01_P,JM휘트니스,215766.651284839,362121.384393475,헬스장,헬스장
생활,10_42_01_P,헬스피아,210302.763573876,365828.414318284,헬스장,헬스장
생활,10_42_01_P,더 라이프 휘트니스,211808.928790331,370436.736936759,헬스장,헬스장
생활,10_42_01_P,순천향대학교 휴트니스,211943.853926095,366824.065013303,헬스장,헬스장
생활,10_42_01_P,고릴라휘트니스,213451.864570488,375250.367337957,헬스장,헬스장
생활,10_42_01_P,제일헬스,213409.747747951,366548.421170206,헬스장,헬스장
생활,10_42_01_P,헬스보이짐,211925.534820166,370303.538251057,헬스장,헬스장
생활,10_42_01_P,커브스 쌍용클럽,210589.635139325,366740.857061648,헬스장,헬스장
생활,10_42_01_P,두정24시휘트니스클럽,212894.589045141,370660.494853392,헬스장,헬스장
생활,10_42_01_P,운동맛짐,214009.689769964,369030.080223638,헬스장,헬스장
생활,10_42_01_P,연세휘트니스,212164.094127008,369113.015603054,헬스장,헬스장
생활,10_42_01_P,서울스포렉스,170657.197908023,344642.185523153,헬스장,헬스장
생활,10_42_01_P,코리아헬스클럽,214162.876193709,368422.71380655,헬스장,헬스장
생활,10_42_01_P,람보짐,217576.161958044,371868.112275197,헬스장,헬스장
생활,10_42_01_P,천안종합운동장 헬스클럽,210178.819591002,368635.028176592,헬스장,헬스장
생활,10_42_01_P,초콜렛 휘트니스(무단폐업),208072.486459225,449077.581030635,헬스장,헬스장
생활,10_42_01_P,웰플러스,207368.624495222,447632.296040333,헬스장,헬스장
생활,10_42_01_P,코엑스짐 중곡점,207728.881211899,450600.779786883,헬스장,헬스장
생활,10_42_01_P,심바 휘트니스,208232.225102078,448435.883265128,헬스장,헬스장
생활,10_42_01_P,초콜릿 휘트니스,207198.940018082,451163.701831876,헬스장,헬스장
생활,10_42_01_P,골드헬스,191320.048882076,438776.690084288,헬스장,헬스장
생활,10_42_01_P,그린헬스,190600.511302284,441271.030355361,헬스장,헬스장
생활,10_42_01_P,슬림한 바디,190913.510945549,440415.261802396,헬스장,헬스장
생활,10_42_01_P,건강을담다 season2,189055.138252216,441958.334400683,헬스장,헬스장
생활,10_42_01_P,슬림한바디 시흥점,191350.26844017,438593.516237885,헬스장,헬스장
생활,10_42_01_P,벽계수 스파,190183.613319646,441777.324472507,헬스장,헬스장
생활,10_42_01_P,삼성남녀헬스센타,206765.266909796,450685.805654444,헬스장,헬스장
생활,10_42_01_P,영광헬스피아,207498.69141425,447828.759892068,헬스장,헬스장
생활,10_42_01_P,역사헬스,206074.888192014,449910.15184716,헬스장,헬스장
생활,10_42_01_P,멜론짐,207860.05037164,448800.805416287,헬스장,헬스장
생활,10_42_01_P,파워헬스,207096.99419824,451624.20026307,헬스장,헬스장
생활,10_42_01_P,스포플렉스(가산점),189522.336721798,441654.010373182,헬스장,헬스장
생활,10_42_01_P,세븐짐 휘트니스,205800.186223739,448390.088509972,헬스장,헬스장
생활,10_42_01_P,바디퍼포먼스 짐,206896.697217277,450515.575725945,헬스장,헬스장
생활,10_42_01_P,아크로짐 구의점,208318.216397053,448817.091466369,헬스장,헬스장
생활,10_42_01_P,비터스윗코리아,208310.372259506,448631.437594782,헬스장,헬스장
생활,10_42_01_P,제이 퍼스널 트레이닝 스튜디오,208298.14323945,448723.754453358,헬스장,헬스장
생활,10_42_01_P,역발산센터,206107.775163579,449029.342177779,헬스장,헬스장
생활,10_42_01_P,휘트니스피플우먼 구의점,207444.54897561,448263.89528182,헬스장,헬스장
생활,10_42_01_P,광운헬스,207259.900998516,447404.717192681,헬스장,헬스장
생활,10_42_01_P,주식회사 헬스보이컴퍼니,206349.675048285,448396.939704285,헬스장,헬스장
생활,10_42_01_P,바디케어짐,209056.405858415,449280.663820868,헬스장,헬스장
생활,10_42_01_P,피트니스 아레나,209023.362979212,449094.141118988,헬스장,헬스장
생활,10_42_01_P,미진헬스크럽,191636.908720079,438913.547879145,헬스장,헬스장
생활,10_42_01_P,신협헬스장,191342.764679558,441076.295774221,헬스장,헬스장
생활,10_42_01_P,G.X휘트니스센터,191154.97129309,438979.341350672,헬스장,헬스장
생활,10_42_01_P,JM휘트니스,207859.365742539,450548.737820935,헬스장,헬스장
생활,10_42_01_P,광명 휘트니스,207092.481119161,452070.118445356,헬스장,헬스장
생활,10_42_01_P,드림헬스클럽,207980.954669792,450103.555182118,헬스장,헬스장
생활,10_42_01_P,휴먼짐,207942.617936322,449864.683570555,헬스장,헬스장
생활,10_42_01_P,광진구민체육센터,209343.001409181,449330.493519953,헬스장,헬스장
생활,10_42_01_P,동방헬스,207092.481119161,452070.118445356,헬스장,헬스장
생활,10_42_01_P,바디메이트 짐,207778.71422042,450256.437261231,헬스장,헬스장
생활,10_42_01_P,파워존,207724.594610866,450718.28191891,헬스장,헬스장
생활,10_42_01_P,뉴금천 휘트니스3,191919.01270594,440127.175851359,헬스장,헬스장
생활,10_42_01_P,퍼펙트짐,190023.426907798,439379.272866954,헬스장,헬스장
생활,10_42_01_P,디지피트니스(DGFIT)&골프,191257.611843222,438879.425058325,헬스장,헬스장
생활,10_42_01_P,거봉 휘트니스,191373.87073798,440333.277000272,헬스장,헬스장
생활,10_42_01_P,타운케이 휘트니스,206977.90755825,447726.461035191,헬스장,헬스장
생활,10_42_01_P,이루어짐 구의점,207622.582505948,448374.803680361,헬스장,헬스장
생활,10_42_01_P,맥스토탈휘트니스,206131.315540787,448712.391439589,헬스장,헬스장
생활,10_42_01_P,SAP,205976.633917423,449688.534404328,헬스장,헬스장
생활,10_42_01_P,시너지휘트니스,205988.468227018,449527.769210707,헬스장,헬스장
생활,10_42_01_P,휘트니스파크,206738.5345067,450123.409253788,헬스장,헬스장
생활,10_42_01_P,머슬 H 휘트니스,206299.7504918,450037.825730524,헬스장,헬스장
생활,10_42_01_P,상록헬스크리닉,205747.928011011,448347.256811813,헬스장,헬스장
생활,10_42_01_P,스포츠클리닉밸런스,206561.85897884,450204.965754906,헬스장,헬스장
생활,10_42_01_P,메트로헬스,207359.077156309,448305.441351828,헬스장,헬스장
생활,10_42_01_P,스타일휘트니스클럽(무단폐업),207619.069099222,451347.780303197,헬스장,헬스장
생활,10_42_01_P,아메리칸휘트니스,191389.242624397,441740.622288466,헬스장,헬스장
생활,10_42_01_P,머슬킹,207066.550694407,451361.977710943,헬스장,헬스장
생활,10_42_01_P,아름다운휘트니스,206893.84345075,447758.903010754,헬스장,헬스장
생활,10_42_01_P,제이피트휘트니스,206559.277117752,449368.957156903,헬스장,헬스장
생활,10_42_01_P,휘트니스 트리,207756.217759831,450076.132747496,헬스장,헬스장
생활,10_42_01_P,헬스보이짐&골프인 가산역점,189722.178532426,441920.972770099,헬스장,헬스장
생활,10_42_01_P,퍼플짐앤요가,191219.606828111,440445.718302559,헬스장,헬스장
생활,10_42_01_P,비타민 휘트니스,190858.649482406,440808.541334678,헬스장,헬스장
생활,10_42_01_P,주식회사 더랩스휘트니스 독산,191389.027715691,441916.081648538,헬스장,헬스장
생활,10_42_01_P,시티짐 군자,206172.221312682,449744.93841498,헬스장,헬스장
생활,10_42_01_P,세종 남여헬스(무단폐업),207829.560547452,448477.131348394,헬스장,헬스장
생활,10_42_01_P,화인헬스,207374.479873781,448998.970907651,헬스장,헬스장
생활,10_42_01_P,몸가짐 퍼스널트레이닝,206432.203835892,449440.652424753,헬스장,헬스장
생활,10_42_01_P,Choi's Body Balance,207650.154123032,448468.650826777,헬스장,헬스장
생활,10_42_01_P,NX PT STUDIO,207210.410261585,447676.098948209,헬스장,헬스장
생활,10_42_01_P,2MR 휘트니스,206826.516479071,450178.536506659,헬스장,헬스장
생활,10_42_01_P,휘트니스 에이치투,206161.393082977,449458.218401377,헬스장,헬스장
생활,10_42_01_P,휘트니스베이 24시 건대점,206278.982112971,449425.131943862,헬스장,헬스장
생활,10_42_01_P,노경우 퍼스널 트레이닝,208385.614875431,448722.952514146,헬스장,헬스장
생활,10_42_01_P,BODY119(바디119),209194.595129323,449413.151252613,헬스장,헬스장
생활,10_42_01_P,워라밸피트니스 자양점,206568.236371191,447940.022480401,헬스장,헬스장
생활,10_42_01_P,제이바디웍스,208004.282144849,448440.329980219,헬스장,헬스장
생활,10_42_01_P,시흥점 스포애니 (주)케이디스포츠,191917.450107657,438699.77460936,헬스장,헬스장
생활,10_42_01_P,RSM 휘트니스,189637.456694404,441016.253713253,헬스장,헬스장
생활,10_42_01_P,움 Gym,189055.138252216,441958.334400683,헬스장,헬스장
생활,10_42_01_P,바디채널핏 독산점,190938.908460621,440702.35714639,헬스장,헬스장
생활,10_42_01_P,에스바디짐,190232.47138241,440016.250106997,헬스장,헬스장
생활,10_42_01_P,라이크핏,206011.728357801,447910.588323863,헬스장,헬스장
생활,10_42_01_P,커브스구의클럽,208324.939444793,448746.466638461,헬스장,헬스장
생활,10_42_01_P,마크짐 휘트니스 - 강변역점,207995.95709474,448085.242458867,헬스장,헬스장
생활,10_42_01_P,원모어 퍼스널트레이닝 스튜디오,206369.212427896,449543.172023494,헬스장,헬스장
생활,10_42_01_P,난곡점 스포애니 (주)케이디스포츠,191911.448935236,442043.878227727,헬스장,헬스장
생활,10_42_01_P,쉬리 여성전용 헬스클럽,191589.19755097,438843.804103137,헬스장,헬스장
생활,10_42_01_P,렛츠핏 가산점,190498.32738704,441516.527946049,헬스장,헬스장
생활,10_42_01_P,브이,191529.779194993,439565.772452126,헬스장,헬스장
생활,10_42_01_P,프라임헬스클럽,208096.18382136,448575.80113761,헬스장,헬스장
생활,10_42_01_P,아차산헬스클럽,208185.254777532,450096.88445853,헬스장,헬스장
생활,10_42_01_P,군자휘트니스 크럽,206557.018731518,450697.895343093,헬스장,헬스장
생활,10_42_01_P,순수여성헬스,208604.847723243,448881.571583897,헬스장,헬스장
생활,10_42_01_P,파나마 헬스클럽,207507.758720831,448816.731921435,헬스장,헬스장
생활,10_42_01_P,비스코헬스케어,208644.819209521,448711.725750126,헬스장,헬스장
생활,10_42_01_P,광진휘트니스,205663.081069121,448250.363358949,헬스장,헬스장
생활,10_42_01_P,대원헬스,207176.529121066,451719.329086886,헬스장,헬스장
생활,10_42_01_P,바디앤소울,206506.185332504,450212.320413111,헬스장,헬스장
생활,10_42_01_P,웨스트짐,207391.330183096,448120.785876892,헬스장,헬스장
생활,10_42_01_P,리버사이드 스포츠,209637.078215509,449832.485937903,헬스장,헬스장
생활,10_42_01_P,용곡체육관,207588.020825128,451260.460692259,헬스장,헬스장
생활,10_42_01_P,유진헬스클럽,206645.876190049,447900.666026431,헬스장,헬스장
생활,10_42_01_P,서울헬스,207086.894270771,447990.975919066,헬스장,헬스장
생활,10_42_01_P,중앙헬스클럽,190481.242450103,441556.382011728,헬스장,헬스장
생활,10_42_01_P,몸가짐 PT&필라테스,207174.408882708,450519.518113255,헬스장,헬스장
생활,10_42_01_P,드바디샵,208403.746065593,448490.239179557,헬스장,헬스장
생활,10_42_01_P,크로스핏 팀앤디,208181.517388785,448984.848324887,헬스장,헬스장
생활,10_42_01_P,조승호 아톰 휘트니스 PT,206010.268755156,449527.161783138,헬스장,헬스장
생활,10_42_01_P,Youn-A PT샵,207825.465863194,449902.401682584,헬스장,헬스장
생활,10_42_01_P,동부육체미,206293.664148482,449549.386757289,헬스장,헬스장
생활,10_42_01_P,휘트니스우먼,205992.536392711,449493.989066549,헬스장,헬스장
생활,10_42_01_P,더테라 휘트니스,208006.504810197,447998.924380413,헬스장,헬스장
생활,10_42_01_P,원모어핏,208214.895653032,448960.106855126,헬스장,헬스장
생활,10_42_01_P,에이블짐 마곡나루점,184555.689189052,451767.833497048,헬스장,헬스장
생활,10_42_01_P,GYM502,381799.908514352,203956.282591486,헬스장,헬스장
생활,10_42_01_P,림즈짐,172493.774259537,439276.611457299,헬스장,헬스장
생활,10_42_01_P,클락해치 VIP 트레이닝센터,347508.004708223,264242.258252989,헬스장,헬스장
생활,10_42_01_P,엠퍼스널트레이닝서초,201119.982045149,442629.209364724,헬스장,헬스장
생활,10_42_01_P,메디핏,191907.870668957,447090.531277914,헬스장,헬스장
생활,10_42_01_P,제이비피트니스,384537.954998177,203099.954533599,헬스장,헬스장
