개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
주유소,09_28_07_P,(주)페밀리에너지,374006.494845343,181518.800557566,주유소,
주유소,09_28_07_P,(주)천산에너지,390532.175905957,190891.985435537,주유소,
주유소,09_28_07_P,(주)태성석유,381044.080607497,186806.380278195,주유소,
주유소,09_28_07_P,(주)대경에너비스,380482.767624189,185582.274947583,주유소,
주유소,09_28_07_P,(주)와이디에스,392398.315846269,185772.659623011,주유소,
주유소,09_28_07_P,(주)대유이엔아이,394209.294344881,187280.207931335,주유소,
주유소,09_28_07_P,그린에너지(주),385473.576410347,180297.978228543,주유소,
주유소,09_28_07_P,가람에너지(주),389065.808581206,188937.857399069,주유소,
주유소,09_28_07_P,(주)오일플러스,390321.041708026,183398.546764869,주유소,
주유소,09_28_07_P,(주)대경에너지,380222.845286843,177154.933523472,주유소,
주유소,09_28_07_P,(주)디라인,389232.177374563,192993.794473224,주유소,
주유소,09_28_07_P,에너지프라자(주),390259.724343392,195741.192530196,주유소,
주유소,09_28_07_P,주식회사 명경페트로,234221.822566836,328165.127876141,주유소,
주유소,09_28_07_P,스피드오일(주),392311.208526923,188184.641950926,주유소,
주유소,09_28_07_P,우진페트로(주),239194.631965312,313158.434116299,주유소,
주유소,09_28_07_P,아이에스유통,232865.460838332,316501.22468994,주유소,
주유소,09_28_07_P,주식회사 태신에너지,236783.094148359,313575.293047752,주유소,
주유소,09_28_07_P,(주)다경에너지,237893.04862029,314463.166251522,주유소,
주유소,09_28_07_P,(주)금강에너지,369209.305692856,475939.522243006,주유소,
주유소,09_28_07_P,(주)페트로넷,212685.558978949,377474.497381132,주유소,
주유소,09_28_07_P,(주)더조은에너지,185366.781972283,354699.055791192,주유소,
주유소,09_28_07_P,(주)호성이엔지,388679.933435035,188380.766155064,주유소,
주유소,09_28_07_P,(주)배진에너지,385767.031316531,180994.197041077,주유소,
주유소,09_28_07_P,(주)삼영산업,380482.767624189,185582.274947583,주유소,
주유소,09_28_07_P,(주)수영마린,384836.914455912,179432.734579543,주유소,
주유소,09_28_07_P,(주)상진에너지,386293.18317087,182224.63791398,주유소,
주유소,09_28_07_P,(주)종원에너지,389991.869965519,198055.818825701,주유소,
주유소,09_28_07_P,비앤케이오일테크(주),391411.179584558,184052.403123326,주유소,
주유소,09_28_07_P,(주)두림석유,385846.371350951,181097.551650065,주유소,
주유소,09_28_07_P,(주)종호에너지,384131.793970006,180183.255871028,주유소,
주유소,09_28_07_P,(주)부산에너지,382833.340842433,194687.173304343,주유소,
주유소,09_28_07_P,(주)만보에너지,381525.448927676,185128.381727025,주유소,
주유소,09_28_07_P,(주)효성석유,381185.806287353,190393.142559782,주유소,
주유소,09_28_07_P,(주)대일에너지,378298.020378472,179291.512439955,주유소,
주유소,09_28_07_P,대아석유(주),390118.710842811,183467.279637438,주유소,
주유소,09_28_07_P,승신에너지(주),385473.117196105,179880.976912079,주유소,
주유소,09_28_07_P,(주)지피케미칼스,392128.255708793,184765.314836397,주유소,
주유소,09_28_07_P,(주)덕암오앤지,388257.686554728,190091.205948828,주유소,
주유소,09_28_07_P,(주)씨와이페트로,381526.237909357,191143.819758424,주유소,
주유소,09_28_07_P,두성이에쓰주식회사,390341.330614118,197295.66830443,주유소,
주유소,09_28_07_P,(주)풍전에너지,396180.621245267,186522.350475257,주유소,
주유소,09_28_07_P,영일에너지(주),380250.019471512,177399.069575703,주유소,
주유소,09_28_07_P,(주)대정에너지,390259.724343392,195741.192530196,주유소,
주유소,09_28_07_P,(주)광명에너지,389238.620484615,193016.046855244,주유소,
주유소,09_28_07_P,(주)명성에너지,393582.614098691,186500.136732583,주유소,
주유소,09_28_07_P,(주)서진에너지,386089.420913756,181731.617240491,주유소,
주유소,09_28_07_P,다온오일(주),385868.447858934,180991.89207114,주유소,
주유소,09_28_07_P,(유)지엔에스해운,385060.737733712,179533.15748229,주유소,
주유소,09_28_07_P,(주)미래석유,385747.06854269,181215.206591337,주유소,
주유소,09_28_07_P,(주)센텀마린,391568.948392865,184158.75091803,주유소,
주유소,09_28_07_P,(주)현대석유상사,390840.427903881,196429.331413794,주유소,
주유소,09_28_07_P,(주)비앤에스에너지,387919.096817429,184386.154507363,주유소,
주유소,09_28_07_P,(주)화목에너지,397827.333792006,188038.978506597,주유소,
주유소,09_28_07_P,(주)현대제일에너지,391729.846355147,191248.456788122,주유소,
주유소,09_28_07_P,(주)금후,385514.844564816,179798.854865759,주유소,
주유소,09_28_07_P,(주)융에너지,385630.742187332,180306.821082315,주유소,
주유소,09_28_07_P,(주)동진에너지,381314.498260386,185844.43713693,주유소,
주유소,09_28_07_P,(주)대유이엔아이,394209.294344881,187280.207931335,주유소,
주유소,09_28_07_P,(주)티제이에너지,383584.834224192,185658.333042019,주유소,
주유소,09_28_07_P,(주)화승에너지,387705.400554901,185006.741866627,주유소,
주유소,09_28_07_P,(주)반도에너지,389925.588962914,188480.976602906,주유소,
주유소,09_28_07_P,(주)대신에너지,389444.436546193,189180.052866007,주유소,
주유소,09_28_07_P,(주)무진석유,401670.854219684,195010.44932434,주유소,
주유소,09_28_07_P,(주)골든오션,386101.6969961,182087.688303863,주유소,
주유소,09_28_07_P,(주)케이디에너지,405350.026689644,230358.13650598,주유소,
주유소,09_28_07_P,(주)석영에너지,215455.980113022,362631.027010825,주유소,
주유소,09_28_07_P,(주)지웰에너지,212264.959301137,369806.041409214,주유소,
주유소,09_28_07_P,대천에너지,163215.996587377,328339.767181825,주유소,
주유소,09_28_07_P,(주)대천에너지,161283.08828318,315320.188181687,주유소,
주유소,09_28_07_P,가스앤오일(주),209812.085385619,305283.712327573,주유소,
주유소,09_28_07_P,(주)코티에스,385541.993353827,180309.073000541,주유소,
주유소,09_28_07_P,동해급유주식회사,386694.947664909,452099.246237193,주유소,
주유소,09_28_07_P,(주)세화에너지,285191.541731901,435577.125878434,주유소,
주유소,09_28_07_P,굿오일네트워크주식회사,283813.424148848,429533.842389906,주유소,
주유소,09_28_07_P,(주)투미비티,202989.733899789,445845.968560425,주유소,
주유소,09_28_07_P,(주)송호에너지,371122.125411754,472129.568789951,주유소,
주유소,09_28_07_P,진성에너지,192330.892100552,456449.57992438,주유소,
주유소,09_28_07_P,썬에너지주식회사,283813.424148848,429533.842389906,주유소,
주유소,09_28_07_P,(주)대경이앤지,302393.064835365,416985.341275701,주유소,
주유소,09_28_07_P,(주)구룡에너지,212685.558978949,377474.497381132,주유소,
주유소,09_28_07_P,(주)천지에너지,198423.536942903,372402.262698163,주유소,
주유소,09_28_07_P,(주)한중무역 중부지점,212685.558978949,377474.497381132,주유소,
주유소,09_28_07_P,대성석유유통,172092.804386929,369336.70087229,주유소,
주유소,09_28_07_P,우신석유(주),198819.239176272,425101.48798375,주유소,
주유소,09_28_07_P,(주)제이엔피코리아,211472.582107194,370260.842985283,주유소,
주유소,09_28_07_P,광일에너지(주),185077.107719061,185127.079324279,주유소,
주유소,09_28_07_P,(주)한일에너지,151970.005559469,362363.709590309,주유소,
주유소,09_28_07_P,(주)제이스오일,337583.650231964,261076.137178753,주유소,
