개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
세탁,06_20_01_P,제일컴퓨터세탁,344446.042193714,261535.552137378,세탁,
세탁,06_20_01_P,백작크리닝,343486.796173637,261893.497536892,세탁,
세탁,06_20_01_P,우리들빨래터,342786.56338579,262497.786065632,세탁,
세탁,06_20_01_P,래미안명품세탁수선,344877.194997522,260765.754841101,세탁,
세탁,06_20_01_P,세봉사,343810.135140489,262545.555582125,세탁,
세탁,06_20_01_P,I.D.S.크리닝프라자,344095.144428486,261800.537073332,세탁,
세탁,06_20_01_P,백설세탁소,342357.818753128,262676.937881579,세탁,
세탁,06_20_01_P,수정세탁소,340957.535974286,260772.477469352,세탁,
세탁,06_20_01_P,현대세탁소,347924.502803592,267294.055311071,세탁,
세탁,06_20_01_P,우방세탁소,350660.0622887,265217.0122449,세탁,
세탁,06_20_01_P,그린세탁소,347449.723284069,266160.772028548,세탁,
세탁,06_20_01_P,백금세탁소,348182.073105565,265482.165839824,세탁,
세탁,06_20_01_P,안동세탁소,343346.503676642,261550.520000996,세탁,
세탁,06_20_01_P,태화사,343487.196181887,261567.893047088,세탁,
세탁,06_20_01_P,일광사,341542.573826026,261748.01769342,세탁,
세탁,06_20_01_P,한일,342396.419378718,261823.405895234,세탁,
세탁,06_20_01_P,금성,342478.676421736,261983.093681848,세탁,
세탁,06_20_01_P,태왕세탁소,347950.194974987,265687.625739554,세탁,
세탁,06_20_01_P,백진사,341844.616334494,261966.782465699,세탁,
세탁,06_20_01_P,미림세탁나라,342881.993126047,260966.130868715,세탁,
세탁,06_20_01_P,문화세탁소,348859.289640553,266437.374253187,세탁,
세탁,06_20_01_P,한성크리닝,343774.15423509,262604.231170057,세탁,
세탁,06_20_01_P,한일세탁소,343667.093377562,262303.027809253,세탁,
세탁,06_20_01_P,제일세탁마을,342394.413737475,262664.050737409,세탁,
세탁,06_20_01_P,한우세탁소,343983.454938619,261636.678610413,세탁,
세탁,06_20_01_P,귀빈세탁,344109.649276866,261586.548792959,세탁,
세탁,06_20_01_P,대성특수세탁,343752.59041105,261662.508687365,세탁,
세탁,06_20_01_P,금성세탁소,343985.937542565,261168.060020325,세탁,
세탁,06_20_01_P,효성크리닝,344619.439370064,261000.958426279,세탁,
세탁,06_20_01_P,우방세탁소,352372.550861924,264513.470425441,세탁,
세탁,06_20_01_P,백조,345313.587318956,265221.214063363,세탁,
세탁,06_20_01_P,명품세탁할인점,350144.975864563,266122.763686992,세탁,
세탁,06_20_01_P,가족명품세탁,346738.500053811,264275.16150224,세탁,
세탁,06_20_01_P,크린토피아 대구신평지사,351743.367941466,265597.944945072,세탁,크린토피아
세탁,06_20_01_P,대경그린세탁,355967.380300449,264486.494722749,세탁,
세탁,06_20_01_P,청아람세탁소,346400.269058144,264848.268578782,세탁,
세탁,06_20_01_P,다림방세탁소,355838.556511918,265053.163529227,세탁,
세탁,06_20_01_P,휴먼시아크리닝,353015.482468179,264050.418593294,세탁,
세탁,06_20_01_P,제일사,343234.53061171,262280.477865142,세탁,
세탁,06_20_01_P,백광세탁소,342476.518336835,262264.699833347,세탁,
세탁,06_20_01_P,새한세탁소,344536.160663207,260661.551212041,세탁,
세탁,06_20_01_P,연립,344738.291931848,260499.784453575,세탁,
세탁,06_20_01_P,봉덕사,344444.497516418,261180.994017657,세탁,
세탁,06_20_01_P,신광,344485.568480265,261779.783799601,세탁,
세탁,06_20_01_P,이천사,344959.367393149,262533.761127206,세탁,
세탁,06_20_01_P,청결세탁소,344040.61309301,260657.629358744,세탁,
세탁,06_20_01_P,신서울크리닝,344902.303491413,261940.284568643,세탁,
세탁,06_20_01_P,웰빙세탁소,341618.624777867,260850.533699693,세탁,
세탁,06_20_01_P,개나리,341785.882303304,261141.40026743,세탁,
세탁,06_20_01_P,새한사,342925.594590429,261586.608696667,세탁,
세탁,06_20_01_P,힐스테이트명품크리닝,344671.068038471,261185.633145024,세탁,
세탁,06_20_01_P,현대명품세탁,343845.093105622,261895.635606668,세탁,
세탁,06_20_01_P,귀빈세탁소,347097.11165057,264926.282145912,세탁,
세탁,06_20_01_P,데시앙크리닝,354456.371844892,265186.335490543,세탁,
세탁,06_20_01_P,보성(스팀탑)세탁,346582.338809988,266333.404208285,세탁,
세탁,06_20_01_P,화이트21세탁,347911.866433008,269022.671605724,세탁,
세탁,06_20_01_P,신대명,340780.299638123,260469.792879321,세탁,
세탁,06_20_01_P,보배운동화빠는곳,342169.391176639,262171.177296358,세탁,
세탁,06_20_01_P,화성세탁소,341605.473533561,261360.15915208,세탁,
세탁,06_20_01_P,훈이네빨래방,342501.574438685,261899.842775244,세탁,
세탁,06_20_01_P,영진세탁소,342573.858867823,262480.553953313,세탁,
세탁,06_20_01_P,자유세탁소,344602.552979694,261821.924532181,세탁,
세탁,06_20_01_P,에이스,344815.171216067,262095.52613707,세탁,
세탁,06_20_01_P,앞산,342683.247055136,260816.442740503,세탁,
세탁,06_20_01_P,동아세탁소,342478.45594092,262922.508770109,세탁,
세탁,06_20_01_P,세림크리닝,344872.920402791,261266.621553464,세탁,
