개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
뷰티,07_22_03_P,씨제이올리브영(주)목동파리공원점,189212.074951921,448218.44369401,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 역곡역남부점,183194.321517965,442466.874255155,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 미사강변점,216490.852278266,450444.541102342,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)대구내당점,340989.4715756,263287.226654376,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 부산문현점,388710.81209401,183977.768048483,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 염창역 9호선점,188900.027366804,449430.050751834,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 신논현역점,202760.060078829,444938.703012503,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 송도랜드마크시티점,166239.007830646,434891.007675792,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 대전역점,238735.849912168,314738.001593265,뷰티,올리브영
뷰티,07_22_03_P,씨제이 올리브영(주) 대학로점,199799.124330486,453417.15594061,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 테헤란로점,205214.677216229,445023.451397432,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 의정부엘스퀘어점,210383.354355243,471952.050120805,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 롯데몰은평점,192694.92374224,459461.236119623,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 수원매교점,201559.53418689,418602.288236093,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)미아뉴타운점,201731.684416461,457219.335594234,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)인천검단센트럴점,,,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 다산지금점,215332.444137337,455467.503833423,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 서서울호수공원점,185083.723112053,447504.666179971,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) AK금정점,195045.840185728,430029.875659413,뷰티,올리브영
뷰티,07_22_03_P,올리브영 홈플러스 방학점,203790.013568785,462495.417040876,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 올리브영 롯데월드몰점,209074.900840074,445657.80932984,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 구로구청점,190099.217394597,443743.18319767,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 판교카카오점,209702.768121414,432605.785114832,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)춘천엔타점,265760.750878195,484782.142992886,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 경기광주 초월역점,226268.600933229,430263.804405729,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영주식회사천안신부점,213910.850637373,368774.087611534,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 전주효자동점,210434.766826997,256251.307548248,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)대전마치광장점,230212.766714515,310916.407427678,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 왕십리역사점,203321.562330114,451001.868687869,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)인천갈산점,175692.267024162,446088.959564706,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 수색점,191064.019644654,453147.707700463,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 제천강제점,308466.230504088,403138.675994586,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 디지털미디어시티역점,191023.502118092,452735.040137494,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 부천고강점,183703.075561156,447284.273982509,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)평택고덕점,204517.495487349,393210.751757696,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 익산부송점,198940.237438887,273311.793911524,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)동탄타임테라스점,206007.25472163,411214.942059565,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 서울역점,197229.761422932,450418.159244379,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 롯데백화점잠실점,208589.363343145,445455.90405262,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 중곡역점,207403.621286448,451409.474221102,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 광흥창역점,193872.971308543,449729.920699511,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 양재역점,202882.878990174,442509.972957846,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 김해진영대로점,357418.346983861,202139.597637769,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 오산대역점,205661.677571339,407654.045971513,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 목동사거리점,187861.101914625,447778.624738539,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영주식회사대구중동점,345582.781827589,261837.875953958,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)안성아양점,222837.781923482,390123.630337154,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)부산개금점,384475.823543015,185605.386833811,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)대구연경점,345743.797531507,272536.295721943,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)강릉점,367005.70696945,474105.490140165,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)대전버드내점,235173.270660504,313212.16534836,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 청주테크노폴리스점,240345.505656334,351859.12381042,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 김포풍무역점,,,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)광주오포점,,,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 부산광안역점,392499.59372143,186333.79550955,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 롯데몰진주점,303762.559264618,187362.850391251,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)AK광명점,189541.850018502,435187.738812827,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)롯데몰광명점,189614.445095321,435789.264012576,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 파르나스몰점,205314.159889285,445204.709309676,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영주식회사 대전모다아울렛점,228575.081238186,312477.879878724,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)송산그린시티점,183799.769501545,420266.099880927,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 동대구지하철역점,,,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 광주효천지구점,188500.708726979,178056.910301686,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)등촌역점,188123.970481821,449841.957612847,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)군포당동점,194955.697750931,427181.975436543,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 충남도청점,171259.774345941,350693.775150555,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)안산원곡점,182159.430934214,424863.661461928,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 용인기흥점,209217.028623057,416920.303958345,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 수지동천점,208008.379900685,425998.105905197,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)청주동남점,246246.647956242,346351.554058987,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 녹번역점,194140.340023169,455375.622755975,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영주식회사천안업성호수점,212122.584546042,371413.469720635,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)송도인천대입구역점,167769.693076356,431221.03438664,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 파주문산점,181029.909028602,483995.212770814,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)포항두호점,414016.107640103,287018.472952253,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)포항양덕점,415298.0633428,289972.631543932,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)평택용죽점,211090.451762512,387914.116860729,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 동여의도점,193717.614335836,446460.363567554,뷰티,올리브영
뷰티,07_22_03_P,올리브영 답십리역점,204855.976026768,451481.169445243,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 인천앨리웨이점,170160.347561945,440825.360762333,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 메가마트김해점,372941.32985139,193521.212396072,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 하남감일점,214238.69659547,445332.275285291,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 고양향동점,190416.531776901,455196.50737951,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 동탄디엠시티점,208773.208500488,412073.497774566,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)방배카페거리점,198674.603196154,443606.002316625,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)한라대점,151169.416087051,-1886.53480706254,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)롯데몰수원점,199673.378589066,418025.547756245,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)창원감계점,344914.831344033,201456.916884404,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)대전세이점,236652.169401097,313435.556285727,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)창원유니시티점,347814.77580011,196470.322284895,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)스타필드하남점,219699.010520355,449270.371200837,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)건대점,206264.936919627,448957.00543932,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)논산내동점,208912.587793061,297917.957067761,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 제주아라일동점,156813.063389756,-1144.72592898134,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)인천불로동점,171998.333104286,456782.203486,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)걸포북변역점,,,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)상일동역점,214956.131343654,450617.923583608,뷰티,올리브영
뷰티,07_22_03_P,올리브영 청량리역사점,204081.282117393,453187.395154017,뷰티,올리브영
뷰티,07_22_03_P,올리브영 파주봉일천점,182975.430526946,471237.779873536,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 현대프리미엄아울렛스페이스원점,213414.26557821,457095.530042213,뷰티,올리브영
뷰티,07_22_03_P,올리브영충주호암점,283714.267870983,384501.833294106,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)스타필드안성점,213062.918998049,388093.036705258,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)2001아울렛분당점,209436.079182931,427437.237499513,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)하남미사역점,216873.670459282,451296.310681802,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)홍성터미널점,170963.816189316,344485.565134627,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)NC신구로점,189570.360930049,444336.051330144,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)마곡역점,184572.413912003,450792.481822587,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)광주광천점,189061.68833089,184787.304265852,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)용산아이파크몰점,196762.077394917,447480.039577359,뷰티,올리브영
뷰티,07_22_03_P,올리브영 양산남부시장점,385051.194266501,206823.540715039,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)스타필드고양점,190645.314309928,460528.947974088,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 방배점,199662.746527485,442184.367423678,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)현대백화점울산동구점,420520.452195917,227362.248793607,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)울산신선도원점,413563.965527814,231761.714847983,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)현대프리미엄아울렛대전점,235682.718231801,324850.017801251,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)일산차병원점,180159.813474529,461339.112684055,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)동탄능동점,204705.078339172,412223.868147584,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)부산미남역점,388166.398178173,191445.984172058,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)여수웅천마리나점,261418.514359186,138865.544102265,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)여의도IFC점,193326.931018911,446973.914570276,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)광교앨리웨이점,205357.807142949,419119.019700523,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)대전봉명점,230852.869590717,317594.181105962,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)스타필드시티위례점,213056.041875501,441993.377546086,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 수락산역점,204844.008926915,463967.288761705,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주),194784.831104319,271664.465176387,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)부산남산점,390243.955026194,197876.850318508,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 동탄호수공원점,209253.387443815,407725.114639407,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)충주점,282933.112681869,385914.247336564,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)제주세화점,186275.215397351,2872.30737391182,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)부산시청역점,389151.002297017,188618.925380987,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)부천옥길점,184290.240810416,440618.653273516,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)원주기업도시점,277216.381416408,431537.498667285,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)제주일도이동점,157256.335035166,1263.15241853244,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)왕십리역점,202827.036550527,451146.886883472,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)양주옥정점,208043.5,479654.899999999,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)시흥은계점,182455.724042505,437264.79332952,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)잠실장미상가점,208707.089897534,446299.352775446,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)망원동점,191516.102077888,450588.778254855,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)홈플러스아시아드점,387686.194940483,189911.430545728,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)홈플러스강동점,212501.369116329,449282.31038379,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)홍대공항철도역점,193314.124814503,450682.987554634,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영 (주)서울숲역점,203903.353552789,448846.820248719,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 세곡동점,208791.104163967,440471.809331831,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)전주서신동점,210872.776079498,259105.044462662,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)남양주다산점,213646.133935776,458169.71770629,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)군산조촌점,176526.603301099,275123.791421726,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)스타필드시티명지점,374851.695086603,178805.753601576,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)스타필드시티부천점,183469.36769705,439944.223220165,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 동탄목동점,210849.696053649,409049.198777944,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주) 청구역점,201086.643957694,450686.476066139,뷰티,올리브영
뷰티,07_22_03_P,올리브영제주동문시장점,155880.757549097,1930.52335568486,뷰티,올리브영
뷰티,07_22_03_P,씨제이올리브영(주)구로호텔점,190990.955753109,442338.842381042,뷰티,올리브영
