개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
약국,01_01_06_P,남천약국,307660.309456722,404522.432584567,약국,
약국,01_01_06_P,한라약국,308027.483514509,406288.742495734,약국,
약국,01_01_06_P,세일약국,307457.545810081,404688.551835137,약국,
약국,01_01_06_P,프라자약국,243179.523815566,385218.661181484,약국,
약국,01_01_06_P,감초당약국,306667.955659301,402965.428117238,약국,
약국,01_01_06_P,금강약국,307618.52554836,404784.338996357,약국,
약국,01_01_06_P,중앙약국,307757.454526836,405304.104446272,약국,
약국,01_01_06_P,세원약국,307586.403743893,405076.177224944,약국,
약국,01_01_06_P,의림약국,307156.761743517,404722.557618181,약국,
약국,01_01_06_P,영진약국,307576.273745116,405035.540142889,약국,
약국,01_01_06_P,한사랑약국,244421.270859929,391138.436255428,약국,
약국,01_01_06_P,모범약국,307549.784726693,404786.597538353,약국,
약국,01_01_06_P,중앙로약국,307549.178979701,404738.499484973,약국,
약국,01_01_06_P,이화약국,307728.090442036,404436.243642419,약국,
약국,01_01_06_P,제천100세약국,306470.710822464,404957.434513196,약국,
약국,01_01_06_P,광장약국,241246.749965342,386591.769275269,약국,
약국,01_01_06_P,동일약국,290777.105820383,404559.681465443,약국,
약국,01_01_06_P,정약국,252824.632218362,388100.662969747,약국,
약국,01_01_06_P,온누리건강약국,308882.227961298,404133.0973241,약국,
약국,01_01_06_P,반약국,261342.890674904,381635.165395025,약국,
약국,01_01_06_P,새서울약국,252990.495479963,388100.362316036,약국,
약국,01_01_06_P,하소약국,306467.354836728,405219.604859868,약국,
약국,01_01_06_P,한결약국,252795.734405694,388090.765090428,약국,
약국,01_01_06_P,일양약국,242938.041798658,385410.02746676,약국,
약국,01_01_06_P,대소약국,242996.736105864,385380.083996001,약국,
약국,01_01_06_P,우리메디컬약국,307559.202726852,404826.336979127,약국,
약국,01_01_06_P,두손온누리약국,307839.148291544,405711.957835496,약국,
약국,01_01_06_P,햇살온누리약국,212661.921521677,480541.371992697,약국,
약국,01_01_06_P,삼성약국,246032.500679272,390436.787952676,약국,
약국,01_01_06_P,장락약국,308658.604436603,406362.108167354,약국,
약국,01_01_06_P,하늘약국,261757.698166531,381439.655357963,약국,
약국,01_01_06_P,성민약국,303835.192434208,379279.014757312,약국,
약국,01_01_06_P,세림약국,307663.624006317,404456.217739545,약국,
약국,01_01_06_P,행복한약국,307698.158360187,404454.218612805,약국,
약국,01_01_06_P,광재약국,261336.73688773,381577.459416689,약국,
약국,01_01_06_P,지운당한약국,203311.688370133,453247.773664496,약국,
약국,01_01_06_P,세림약국,203183.40549984,453068.718291732,약국,
약국,01_01_06_P,북경당한약국,203218.811141729,453033.809021138,약국,
약국,01_01_06_P,제중건재한약국,203287.352380135,452922.414254167,약국,
약국,01_01_06_P,봄약국,206344.162717169,452578.5598439,약국,
약국,01_01_06_P,올리브약국,206246.145219342,452126.624092875,약국,
약국,01_01_06_P,유한약국,204687.977091636,451578.200073082,약국,
약국,01_01_06_P,설파약국,205057.046702129,452729.995687643,약국,
약국,01_01_06_P,메디팜신마포약국,193905.437192262,449372.496499689,약국,
약국,01_01_06_P,한유약국,194808.78232043,449488.104665313,약국,
약국,01_01_06_P,안생약국,193137.801437441,449344.145388,약국,
약국,01_01_06_P,홍릉종로약국,203751.762207841,453684.175983516,약국,
약국,01_01_06_P,민성약국,205274.539313245,451657.815969126,약국,
약국,01_01_06_P,이든약국,189055.138252216,441958.334400683,약국,
약국,01_01_06_P,비타민약국,191863.813276462,440027.754203512,약국,
약국,01_01_06_P,참약국,191545.516172445,441963.975260744,약국,
약국,01_01_06_P,우진당약국,205048.138960502,452869.283154469,약국,
약국,01_01_06_P,염광당약국,203357.893095918,453271.069186986,약국,
약국,01_01_06_P,성부당약국,203592.144168644,453003.483326636,약국,
약국,01_01_06_P,나나약국,206318.470445362,451734.740927453,약국,
약국,01_01_06_P,하얀약국,190568.024,441795.869666667,약국,
약국,01_01_06_P,셀메드금천이화약국,191538.228351875,439773.967202243,약국,
약국,01_01_06_P,은혜당한약국,203134.701915767,453053.097602587,약국,
약국,01_01_06_P,삼보약국,204960.697866881,451636.873332084,약국,
약국,01_01_06_P,수인약국,206101.9138443,452155.691148899,약국,
약국,01_01_06_P,답십리백화점약국,205049.095910832,452418.270436454,약국,
약국,01_01_06_P,우리약국,203428.053883877,453066.365976228,약국,
약국,01_01_06_P,한국약국,203785.665343945,453440.417129855,약국,
약국,01_01_06_P,강북열린약국,205042.807971023,452478.417069784,약국,
약국,01_01_06_P,연세약국,192429.60126448,450595.823125604,약국,
약국,01_01_06_P,신종로사약국,205678.964540095,454714.311993816,약국,
약국,01_01_06_P,미소약국,205048.922297981,452662.87566551,약국,
약국,01_01_06_P,혜민약국,203851.129509511,453452.650216952,약국,
약국,01_01_06_P,중경당약국,205948.079966676,451539.411110155,약국,
약국,01_01_06_P,효성약국,192647.148511722,450993.968447143,약국,
약국,01_01_06_P,광실약국,195542.119522775,448652.176751796,약국,
약국,01_01_06_P,행복한약국,196025.308611352,450537.345698744,약국,
약국,01_01_06_P,준약국,191960.99393129,451640.695752773,약국,
약국,01_01_06_P,홈타운약국,206521.405320134,451940.119059947,약국,
약국,01_01_06_P,건강약국,203721.241499342,452989.973649477,약국,
약국,01_01_06_P,참이화약국,204762.02916529,451508.878103131,약국,
약국,01_01_06_P,독산중앙약국,191389.027715691,441916.081648538,약국,
약국,01_01_06_P,아이사랑약국,191234.143902029,438993.253764531,약국,
약국,01_01_06_P,독산메디칼약국,191290.582375374,440402.04012719,약국,
