개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
편의점,07_24_05_P,세븐일레븐시흥은계태산점,182373.275854102,437178.738265029,편의점,세븐일레븐
편의점,07_24_05_P,씨유 부평포스코더샵점,173203.244129782,441511.67815385,편의점,CU
편의점,07_24_05_P,지에스(GS)25 편의점,420254.31427381,226365.428530393,편의점,GS25
편의점,07_24_05_P,씨유장현중앙점,215941.082689985,468407.768038009,편의점,CU
편의점,07_24_05_P,세븐일레븐 마산대내점,341899.784222029,188075.556401961,편의점,세븐일레븐
편의점,07_24_05_P,씨유 장항신창타운점,171719.421433968,279094.244607325,편의점,CU
편의점,07_24_05_P,GS25 편의점,210199.45921923,446539.279382444,편의점,GS25
편의점,07_24_05_P,이마트24 나주대호점,174102.81219287,171521.505851011,편의점,이마트24
편의점,07_24_05_P,세븐일레븐 이천대산로점,241927.398113133,413531.25395377,편의점,세븐일레븐
편의점,07_24_05_P,GS25 화성효행로점,203900.102263413,412744.918536468,편의점,GS25
편의점,07_24_05_P,CU뉴김천혁신도시점,306963.502326642,291870.223244977,편의점,CU
편의점,07_24_05_P,씨유 경산메디스퀘어점,356666.351654121,259414.844149017,편의점,CU
편의점,07_24_05_P,이마트24시흥스마일점,176933.820856958,427887.377072212,기타 휴게음식점,이마트24
편의점,07_24_05_P,세븐일레븐 관악남현길점,197808.518383667,441346.745316766,편의점,세븐일레븐
편의점,07_24_05_P,씨유(CU) 관악인헌길점,196839.097256433,440957.159009576,편의점,CU
편의점,07_24_05_P,세븐일레븐 울산롯데킹덤점,409004.19129003,228414.210995291,편의점,세븐일레븐
편의점,07_24_05_P,지에스25 초원로드점,163302.613567592,462262.227515841,편의점,GS25
편의점,07_24_05_P,세븐일레븐 봉천샛별점,194088.959402527,442772.047530947,편의점,세븐일레븐
편의점,07_24_05_P,씨유표선남촌점,183979.773083099,-19925.2225222414,편의점,CU
편의점,07_24_05_P,세븐일레븐 안양관악대로점,196769.473187586,433525.804214865,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 부산수영LH점,392168.50672379,187835.356218788,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 대구달서월성점,338061.249011569,258975.675945074,편의점,세븐일레븐
편의점,07_24_05_P,CU 홍성 큰마을점,169909.949369649,343718.136780675,편의점,CU
편의점,07_24_05_P,지에스25전주아중점,215542.955622262,258682.022253516,편의점,GS25
편의점,07_24_05_P,씨유(CU)마석신명점,226616.033437304,461545.644170332,편의점,CU
편의점,07_24_05_P,지에스25 진주대로점,297480.221366781,188837.033302521,편의점,GS25
편의점,07_24_05_P,세븐일레븐 김해시청점,372087.891551188,193783.19381598,편의점,세븐일레븐
편의점,07_24_05_P,씨유 청원에셋점,204884.796367996,451394.889425203,편의점,CU
편의점,07_24_05_P,씨유(CU) 성북보문점,201672.114260373,453441.182953824,기타 휴게음식점,CU
편의점,07_24_05_P,씨유 독산푸르지오,191877.369882186,442036.01933436,편의점,CU
편의점,07_24_05_P,지에스(GS)25 용정중앙점,217716.468377672,486803.785036525,편의점,GS25
편의점,07_24_05_P,세븐일레븐 대구종로2가점,343650.775165943,264390.749310689,편의점,세븐일레븐
