1686,아모레퍼시픽 뷰티포인트 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",전월실적40만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1686/card_img/22445/1686card.jpg
1687,아이랑 롯데체크카드,롯데카드,국내전용 없음,전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1687/card_img/22438/1687card.jpg
1688,아이랑 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 15,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1688/card_img/22437/1688card.jpg
1689,아이북랜드 독서천재 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 12,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1689/card_img/22435/1689card.jpg
1690,아이챌린지 롯데카드,롯데카드,"해외겸용 10,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1690/card_img/22434/1690card.jpg
1691,알라딘 Magic 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1691/card_img/22433/1691card.png
1692,패션그룹 형지 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1692/card_img/22432/1692card.png
1693,포인트플러스 Penta 카드,롯데카드,"국내전용 8,000원 해외겸용 10,000원",전월실적없음,UnionPay,https://api.card-gorilla.com:8080/storage/card/1693/card_img/22431/1693card.png
1694,행복한대한민국체크카드(비씨),NH농협카드,국내전용 없음,전월실적10만원 이상,BC,https://api.card-gorilla.com:8080/storage/card/1694/card_img/22430/1694card.png
1695,한화생명 Family 카드 (문화형),우리카드,"해외겸용 5,000원 해외겸용 10,000원",전월실적30만원 이상,BC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1695/card_img/22429/1695card.png
1696,우리성당카드 다모아포인트,우리카드,"해외겸용 5,000원 해외겸용 10,000원",전월실적없음,BC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1696/card_img/22428/1696card.png
1697,평생교육희망카드(비씨),NH농협카드,국내전용 없음,전월실적30만원 이상,BC,https://api.card-gorilla.com:8080/storage/card/1697/card_img/22427/1697card.png
1698,中國 通(중국통)체크카드,NH농협카드,국내전용 없음 해외겸용 없음,전월실적20만원 이상,BCUnionPay,https://api.card-gorilla.com:8080/storage/card/1698/card_img/22426/1698card.png
1699,한화생명 Family 체크카드,우리카드,국내전용 없음,전월실적20만원 이상,BC,https://api.card-gorilla.com:8080/storage/card/1699/card_img/23920/1699card.png
1700,국기원 단증카드,우리카드,"해외겸용 12,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1700/card_img/22424/1700card.png
1701,국제학생증체크카드,우리카드,"해외겸용 14,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1701/card_img/22423/1701card.png
1702,FC EXPRESS 체크,우리카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1702/card_img/22422/1702card.png
1703,우리ONE 체크카드 국제ATM,우리카드,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1703/card_img/22421/1703card.png
1704,해병대 전우 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1704/card_img/22420/1704card.gif
1705,해병대 전우 롯데 포인트플러스 체크카드,롯데카드,국내전용 없음,전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1705/card_img/22419/1705card.gif
1706,해병대 전우 롯데체크플러스 카드,롯데카드,국내전용 없음,전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1706/card_img/22418/1706card.gif
1708,[문화] The Family 동부카드,우리카드,"해외겸용 5,000원 해외겸용 10,000원",전월실적30만원 이상,BCBC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1708/card_img/22416/1708card.png
1709,[골프] The Family 동부카드,우리카드,"해외겸용 5,000원 해외겸용 10,000원",전월실적30만원 이상,BCBC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1709/card_img/22415/1709card.png
1710,카드의정석 HEROES,우리카드,"국내전용 10,000원 해외겸용 12,000원",전월실적30만원 이상,VISABC,https://api.card-gorilla.com:8080/storage/card/1710/card_img/22414/1710card.png
1711,삼성카드 1 (포인트),삼성카드,"국내전용 198,000원 해외겸용 200,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1711/card_img/22710/1711card.png
1712,매직서비스 롯데카드,롯데카드,"국내전용 12,000원 해외겸용 15,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1712/card_img/22412/1712card.jpg
1713,카드의정석 Biz Platinum Discount,우리카드,"국내전용 20,000원 해외겸용 20,000원",전월실적50만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1713/card_img/23936/1713card.png
1714,세븐일레븐 멤버십롯데체크카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1714/card_img/22410/1714card.jpg
1715,셀프페이 DC스마트 카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1715/card_img/22409/1715card.jpg
1716,카드의정석 Biz Platinum,우리카드,"국내전용 15,000원 해외겸용 15,000원",전월실적없음,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1716/card_img/22408/1716card.png
1717,신한카드 Hi-Point Nano Platinum#,신한카드,"해외겸용 32,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1717/card_img/22397/1717card.png
1718,해피포인트 롯데카드,롯데카드,"해외겸용 5,000원",전월실적10만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1718/card_img/22396/1718card.png
1719,맥스무비 롯데카드,롯데카드,"해외겸용 5,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1719/card_img/22395/1719card.jpg
1720,삼성카드 1 (아시아나),삼성카드,"해외겸용 210,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1720/card_img/22394/1720card.png
1721,해피포인트 롯데체크카드,롯데카드,국내전용 없음,전월실적10만원 이상,,https://api.card-gorilla.com:8080/storage/card/1721/card_img/22393/1721card.jpg
1722,쇼핑 세이브 카드,롯데카드,"국내전용 5,000원 해외겸용 3,000원",전월실적30만원 이상,VISAmastercardAMEX,https://api.card-gorilla.com:8080/storage/card/1722/card_img/22392/1722card.png
1723,삼성카드 1 (스카이패스),삼성카드,"해외겸용 210,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1723/card_img/22391/1723card.png
1724,멋남 롯데카드,롯데카드,"국내전용 5,000원",전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1724/card_img/22390/1724card.jpg
1725,수박씨닷컴 롯데포인트플러스카드,롯데카드,"국내전용 5,000원 해외겸용 7,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1725/card_img/22389/1725card.jpg
1726,그린카드 (서울형),우리카드,"국내전용 2,000원 해외겸용 5,000원",전월실적20만원 이상,VISABCBC Global,https://api.card-gorilla.com:8080/storage/card/1726/card_img/22388/1726card.png
1727,삼성쇼핑플래티늄카드,삼성카드,"해외겸용 20,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1727/card_img/22387/1727card.png
1728,신한카드 Hi-Point Nano f,신한카드,"해외겸용 13,000원",전월실적없음,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1728/card_img/22386/1728card.png
1729,그린카드 (전국형),우리카드,"국내전용 2,000원 해외겸용 5,000원",전월실적20만원 이상,VISABCBC Global,https://api.card-gorilla.com:8080/storage/card/1729/card_img/22385/1729card.png
1730,신한카드 Always On,신한카드,"국내전용 1,000원 해외겸용 1,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1730/card_img/22384/1730card.png
1731,로얄블루1000카드 [SKYPASS],우리카드,"해외겸용 1,000,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1731/card_img/22383/1731card.png
1732,로얄블루1000카드 [ASIANA],우리카드,"해외겸용 1,000,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1732/card_img/22382/1732card.png
1733,신한카드 2030,신한카드,"해외겸용 5,000원",전월실적30만원 이상,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1733/card_img/22381/1733card.png
1734,현대오일뱅크 드라이빙패스 카드,롯데카드,"국내전용 8,000원 해외겸용 12,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1734/card_img/22380/1734card.jpg
1735,울산현대축구단 신한카드 2030,신한카드,"해외겸용 5,000원",전월실적30만원 이상,VISAJCB,https://api.card-gorilla.com:8080/storage/card/1735/card_img/22379/1735card.png
1736,스마일 Seller카드,현대카드,"국내전용 5,000원 해외겸용 8,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1736/card_img/22378/1736card.png
1737,신한 Hi-Point 카드 Nano,신한카드,"해외겸용 8,000원",전월실적없음,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1737/card_img/22377/1737card.png
1738,마이아모레 신한카드 체크,신한카드,국내전용 없음 해외겸용 없음,전월실적25만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1738/card_img/22376/1738card.jpg
1739,넥슨 메이플스토리 신한카드 체크,신한카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1739/card_img/22375/1739card.png
1740,기본 맥스선불카드,신한카드,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1740/card_img/22374/1740card.png
1741,ROYAL BLUE POINT,우리카드,"국내전용 300,000원 해외겸용 300,000원",전월실적없음,VISABCmastercard,https://api.card-gorilla.com:8080/storage/card/1741/card_img/22373/1741card.png
1742,신세계이마트 삼성카드 5,삼성카드,"국내전용 12,000원 해외겸용 15,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1742/card_img/22372/1742card.png
1743,신세계이마트 삼성카드 4 (포인트),삼성카드,"국내전용 10,000원 해외겸용 12,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1743/card_img/22371/1743card.png
1744,신세계이마트 삼성카드 2,삼성카드,"국내전용 18,000원 해외겸용 20,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1744/card_img/22370/1744card.png
1745,신세계사이먼 프리미엄 아울렛 삼성카드,삼성카드,"국내전용 20,000원 해외겸용 20,000원",전월실적40만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1745/card_img/22369/1745card.png
1746,신세계까사미아 삼성카드,삼성카드,"국내전용 20,000원 해외겸용 20,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1746/card_img/22368/1746card.png
1747,신세계 엑스포 삼성카드,삼성카드,"국내전용 20,000원 해외겸용 20,000원",전월실적40만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1747/card_img/22367/1747card.png
1748,신세계 멘즈라이프 삼성카드,삼성카드,"국내전용 49,000원 해외겸용 49,000원",전월실적50만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1748/card_img/22366/1748card.png
1749,신세계 대구라이프 삼성카드,삼성카드,"국내전용 20,000원 해외겸용 20,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1749/card_img/22365/1749card.png
1750,신세계KB국민은행 삼성체크카드,삼성카드,국내전용 없음,전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1750/card_img/22364/1750card.png
1751,신세계 삼성지엔미포인트 체크카드,삼성카드,해외겸용 없음,전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1751/card_img/22363/1751card.png
1752,신세계 삼성애니패스포인트 체크카드,삼성카드,해외겸용 없음,전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1752/card_img/22362/1752card.png
1753,나인걸 롯데카드,롯데카드,"국내전용 5,000원 해외겸용6,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1753/card_img/22361/1753card.jpg
1754,뉴GS칼텍스 롯데카드,롯데카드,"국내전용 5,000원 해외겸용10,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1754/card_img/22360/1754card.jpg
1755,뉴롯데면세점카드,롯데카드,"해외겸용 12,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1755/card_img/22359/1755card.png
1756,뉴롯데시네마 롯데체크카드,롯데카드,국내전용 없음,전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1756/card_img/22358/1756card.png
1757,뉴롯데시네마 포인트플러스카드,롯데카드,"국내전용 5,000원 해외겸용 6,000원",전월실적10만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1757/card_img/22356/1757card.png
1758,올바른SAFE카드,NH농협카드,"국내전용 12,000원 해외겸용 12,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1758/card_img/22355/1758card.png
1759,SC제일은행 아시아나 삼성지엔미카드,삼성카드,"국내전용 20,000원 해외겸용 20,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1759/card_img/28077/1759card.png
1760,현대해상하이카다이렉트 롯데카드,롯데카드,"국내전용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1760/card_img/22353/1760card.jpg
1761,SC제일은행 삼성카드 6 V2,삼성카드,"국내전용 18,000원 해외겸용 18,000원",전월실적없음,VISAmastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1761/card_img/22352/1761card.png
1762,SC제일은행 삼성카드 4 V2,삼성카드,"국내전용 18,000원 해외겸용 18,000원",전월실적없음,AMEXUnionPay,https://api.card-gorilla.com:8080/storage/card/1762/card_img/22351/1762card.png
1763,올바른SAFE Platinum카드,NH농협카드,"국내전용 100,000원 해외겸용 100,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1763/card_img/22350/1763card.png
1764,Gowid 롯데법인카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1764/card_img/22349/1764card.png
1765,올바른 NEW HAVE체크카드,NH농협카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1765/card_img/22348/1765card.png
1766,한솔교육 롯데카드,롯데카드,"국내전용 15,000원 해외겸용 20,000원",전월실적50만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1766/card_img/22347/1766card.gif
1767,에코마일리지체크카드(비씨),NH농협카드,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1767/card_img/22346/1767card.png
1768,ROYAL BLUE MILEAGE[SKYPASS],우리카드,"국내전용 330,000원 해외겸용 330,000원",전월실적30만원 이상,VISABCmastercard,https://api.card-gorilla.com:8080/storage/card/1768/card_img/22345/1768card.png
1769,ROYAL BLUE MILEAGE[AsianaClub],우리카드,"국내전용 330,000원 해외겸용 330,000원",전월실적30만원 이상,VISABCmastercard,https://api.card-gorilla.com:8080/storage/card/1769/card_img/22343/1769card.png
1770,한화 Smart CMA 롯데DC플러스 카드,롯데카드,"해외겸용 10,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1770/card_img/22342/1770card.jpg
1771,삼성카드 6 V2,삼성카드,"국내전용 18,000원 해외겸용 18,000원 해외겸용 20,000원",전월실적30만원 이상,VISAmastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1771/card_img/22341/1771card.png
1772,TAX SAVE 법인카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1772/card_img/22340/1772card.png
1773,한화 Smart CMA 롯데포인트플러스카드,롯데카드,"해외겸용 5,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1773/card_img/22339/1773card.jpg
1774,삼성카드 6+,삼성카드,"국내전용 55,000원 해외겸용 60,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1774/card_img/22338/1774card.png
1775,삼성카드 2 V2,삼성카드,"국내전용 18,000원 해외겸용 18,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1775/card_img/22337/1775card.png
1776,결제 전용 특화 법인카드,롯데카드,국내전용 없음,전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1776/card_img/22336/1776card.png
1777,Gvalley 삼성카드 2,삼성카드,"국내전용 18,000원 해외겸용 20,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1777/card_img/22335/1777card.png
1778,해피머니 롯데카드,롯데카드,국내전용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1778/card_img/22334/1778card.jpg
1779,농협OK체크카드(개인),NH농협카드,국내전용 없음,전월실적20만원 이상,BC,https://api.card-gorilla.com:8080/storage/card/1779/card_img/22333/1779card.png
1780,국고보조금 법인카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1780/card_img/22332/1780card.png
1781,한국잡월드 카드의정석 POINT 주거래,우리카드,"국내전용 10,000원 해외겸용 12,000원",전월실적30만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1781/card_img/22331/1781card.png
1782,더 플래티넘 법인카드,롯데카드,"국내전용 500,000원 해외겸용 700,000원",전월실적없음,AMEX,https://api.card-gorilla.com:8080/storage/card/1782/card_img/22330/1782card.png
1783,SC제일은행 라이프 삼성카드,삼성카드,"국내전용 9,900원 해외겸용 9,900원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1783/card_img/22329/1783card.png
1784,그린체크카드(전국형),NH농협카드,"해외겸용 10,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1784/card_img/22328/1784card.png
1785,SC제일은행 디지털 삼성카드,삼성카드,"국내전용 9,900원 해외겸용 9,900원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1785/card_img/22327/1785card.png
1786,국민연금증카드,NH농협카드,"국내전용 3,000원 해외겸용 5,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1786/card_img/22326/1786card.png
1787,NU 후불하이패스,우리카드,"국내전용 2,000원",전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1787/card_img/28782/1787card.png
1788,SC제일은행 드라이브 삼성카드,삼성카드,"국내전용 9,900원 해외겸용 9,900원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1788/card_img/22324/1788card.png
1789,S-OIL화물복지50,우리카드,없음,전월실적없음,UnionPay,https://api.card-gorilla.com:8080/storage/card/1789/card_img/22323/1789card.png
1790,해피오토 롯데카드,롯데카드,"국내전용 8,000원 해외겸용 12,000원",전월실적40만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1790/card_img/22322/1790card.jpg
1791,SC제일은행 데일리 삼성카드,삼성카드,"국내전용 9,900원 해외겸용 9,900원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1791/card_img/22321/1791card.png
1792,삼성카드 2+,삼성카드,"국내전용 70,000원 해외겸용 75,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1792/card_img/22320/1792card.png
1793,SC제일은행 삼성체크카드 YOUNG,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1793/card_img/22319/1793card.png
1794,카드의정석 POINT 주거래,우리카드,"국내전용 10,000원 해외겸용 12,000원",전월실적없음,VISABCmastercard,https://api.card-gorilla.com:8080/storage/card/1794/card_img/22318/1794card.png
1795,롯데 법인카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1795/card_img/22317/1795card.png
1796,카드의정석 화물복지카드,우리카드,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1796/card_img/22316/1796card.png
1797,SC제일은행 삼성체크카드 CASHBACK,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1797/card_img/22315/1797card.png
1798,현대렌탈케어 롯데카드,롯데카드,"국내전용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1798/card_img/22314/1798card.jpg
1799,삼성전자 멤버십 BLUE B 삼성카드 BIZ,삼성카드,"국내전용 28,000원 해외겸용 30,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1799/card_img/22313/1799card.png
1800,이제너두 카드의정석 DISCOUNT,우리카드,"국내전용 10,000원 해외겸용 12,000원",전월실적없음,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1800/card_img/22312/1800card.png
1801,롯데 오토빌 법인카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,VISAmastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1801/card_img/22311/1801card.png
1802,삼성에스마일카드,삼성카드,"해외겸용 30,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1802/card_img/22310/1802card.png
1803,국민연금증체크카드,NH농협카드,국내전용 없음,전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1803/card_img/22309/1803card.png
1804,공무원연금체크카드(퇴직)(비씨),NH농협카드,국내전용 없음,전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1804/card_img/22308/1804card.png
1805,우리V카드-知(지),우리카드,"국내전용 2,000원 해외겸용 5,000원",전월실적30만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1805/card_img/22307/1805card.png
1806,롯데 티타늄 법인카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1806/card_img/22306/1806card.png
1807,LineageM 신한카드 체크,신한카드,국내전용 없음 해외겸용 없음,전월실적40만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1807/card_img/22304/1807card.png
1808,공무원연금체크카드(재직)(비씨),NH농협카드,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1808/card_img/22302/1808card.png
1809,카드의정석 UniMile CHECK,우리카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,BCUnionPay,https://api.card-gorilla.com:8080/storage/card/1809/card_img/22300/1809card.png
1810,LG/GS/LS/LIG패밀리 신한카드 The Best,신한카드,"해외겸용 200,000원",전월실적30만원 이상,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1810/card_img/22299/1810card.png
1811,삼성생명 삼성시그니처카드,삼성카드,"해외겸용 200,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1811/card_img/22298/1811card.png
1812,SC제일은행 삼성체크카드 POINT,삼성카드,해외겸용 없음,전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1812/card_img/22297/1812card.png
1813,POP New 우리V카드,우리카드,"국내전용 3,000원 해외겸용 5,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1813/card_img/22296/1813card.png
1814,삼성생명 삼성시그니처카드 (포인트0.5%),삼성카드,"해외겸용 220,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1814/card_img/22295/1814card.png
1815,CJ ONE 신한카드,신한카드,"국내전용 8,000원 해외겸용 13,000원",전월실적20만원 이상,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1815/card_img/22291/1815card.png
1816,카드의정석 시니어플러스,우리카드,"국내전용 10,000원 해외겸용 12,000원",전월실적30만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1816/card_img/22290/1816card.png
1817,삼성생명 삼성시그니처카드 (포인트1%),삼성카드,"해외겸용 260,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1817/card_img/22289/1817card.png
1818,카드의정석 삼성화재 당신에게 좋은보험,우리카드,"국내전용 19,000원 해외겸용 20,000원",전월실적30만원 이상,BCJCB,https://api.card-gorilla.com:8080/storage/card/1818/card_img/22288/1818card.png
1819,메리츠다이렉트 롯데 포인트플러스카드,롯데카드,"국내전용 5,000원 해외겸용 5,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1819/card_img/22287/1819card.jpg
1820,삼성생명 삼성시그니처카드 (스카이패스),삼성카드,"해외겸용 260,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1820/card_img/22286/1820card.png
1821,삼성생명 삼성시그니처카드 (아시아나),삼성카드,"해외겸용 260,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1821/card_img/22285/1821card.png
1822,메가패스 롯데카드,롯데카드,"해외겸용 5,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1822/card_img/22284/1822card.jpg
1823,YES24 우리V카드 知,우리카드,"해외겸용 2,000원",전월실적30만원 이상,BCBC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1823/card_img/22283/1823card.png
1824,더존 삼성비즈퍼스트카드,삼성카드,"해외겸용 20,000원",전월실적10만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1824/card_img/22282/1824card.png
1825,외식가족공제 신한카드 Hi-point MyShop,신한카드,"해외겸용 15,000원",전월실적없음,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1825/card_img/22281/1825card.png
1826,모네타 롯데포인트플러스 카드,롯데카드,"해외겸용 5,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1826/card_img/22280/1826card.jpg
1827,위즈위드 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1827/card_img/22279/1827card.jpg
1828,쿠쿠 렌탈프리멤버십 우리카드,우리카드,"해외겸용 10,000원",전월실적30만원 이상,BCBC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1828/card_img/22278/1828card.png
1829,바디프랜드 카드,우리카드,"해외겸용 10,000원",전월실적30만원 이상,BC Globalmastercard,https://api.card-gorilla.com:8080/storage/card/1829/card_img/22277/1829card.png
1830,현대해상 오토인슈 롯데카드,롯데카드,"해외겸용 12,000원",전월실적20만원 이상,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1830/card_img/22276/1830card.png
1831,유니클로 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1831/card_img/22274/1831card.jpg
1832,후불 하이패스 카드,롯데카드,"해외겸용 7,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1832/card_img/22270/1832card.png
1833,신한카드 미래설계 4Tune 체크,신한카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1833/card_img/22269/1833card.png
1834,신한카드 Change-Up 체크,신한카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1834/card_img/22268/1834card.png
1835,개인택시운송자사업자 신한카드 T-플러스,신한카드,국내전용 없음 해외겸용 없음,전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1835/card_img/22267/1835card.png
1836,디앤샵 롯데포인트플러스카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1836/card_img/22266/1836card.jpg
